name,census_year,population,occupied dwellings,Sector,Comm centre Point
DOWNTOWN WEST END,2015,2501,1469,CENTRE,"(51.047969311337, -114.087779721498)"
DOWNTOWN WEST END,2016,2344,1402,CENTRE,"(51.047969311337, -114.087779721498)"
DOWNTOWN WEST END,2017,2456,1414,CENTRE,"(51.047969311337, -114.087779721498)"
EAGLE RIDGE,2000,455,108,SOUTH,"(50.98872125560719, -114.09680062648899)"
EAGLE RIDGE,2001,424,101,SOUTH,"(50.98872125560719, -114.09680062648899)"
EAGLE RIDGE,2002,426,106,SOUTH,"(50.98872125560719, -114.09680062648899)"
EAGLE RIDGE,2003,291,103,SOUTH,"(50.98872125560719, -114.09680062648899)"
EAGLE RIDGE,2004,384,104,SOUTH,"(50.98872125560719, -114.09680062648899)"
EAGLE RIDGE,2005,421,105,SOUTH,"(50.98872125560719, -114.09680062648899)"
EAGLE RIDGE,2006,415,104,SOUTH,"(50.98872125560719, -114.09680062648899)"
EAGLE RIDGE,2007,246,95,SOUTH,"(50.98872125560719, -114.09680062648899)"
EAGLE RIDGE,2008,260,99,SOUTH,"(50.98872125560719, -114.09680062648899)"
EAGLE RIDGE,2009,256,96,SOUTH,"(50.98872125560719, -114.09680062648899)"
EAGLE RIDGE,2010,457,93,SOUTH,"(50.98872125560719, -114.09680062648899)"
EAGLE RIDGE,2011,443,97,SOUTH,"(50.98872125560719, -114.09680062648899)"
EAGLE RIDGE,2012,415,97,SOUTH,"(50.98872125560719, -114.09680062648899)"
EAGLE RIDGE,2013,435,93,SOUTH,"(50.98872125560719, -114.09680062648899)"
EAGLE RIDGE,2014,500,97,SOUTH,"(50.98872125560719, -114.09680062648899)"
EAGLE RIDGE,2015,534,100,SOUTH,"(50.98872125560719, -114.09680062648899)"
EAGLE RIDGE,2016,474,101,SOUTH,"(50.98872125560719, -114.09680062648899)"
EAGLE RIDGE,2017,477,104,SOUTH,"(50.98872125560719, -114.09680062648899)"
EAU CLAIRE,2000,1424,852,CENTRE,"(51.053606993492, -114.072820937689)"
EAU CLAIRE,2001,1390,851,CENTRE,"(51.053606993492, -114.072820937689)"
EAU CLAIRE,2002,1463,874,CENTRE,"(51.053606993492, -114.072820937689)"
EAU CLAIRE,2003,1504,908,CENTRE,"(51.053606993492, -114.072820937689)"
EAU CLAIRE,2004,1568,942,CENTRE,"(51.053606993492, -114.072820937689)"
EAU CLAIRE,2005,1528,910,CENTRE,"(51.053606993492, -114.072820937689)"
EAU CLAIRE,2006,1717,1013,CENTRE,"(51.053606993492, -114.072820937689)"
EAU CLAIRE,2007,1645,985,CENTRE,"(51.053606993492, -114.072820937689)"
EAU CLAIRE,2008,1638,993,CENTRE,"(51.053606993492, -114.072820937689)"
EAU CLAIRE,2009,1716,1041,CENTRE,"(51.053606993492, -114.072820937689)"
EAU CLAIRE,2010,1724,1096,CENTRE,"(51.053606993492, -114.072820937689)"
EAU CLAIRE,2011,1711,1077,CENTRE,"(51.053606993492, -114.072820937689)"
EAU CLAIRE,2012,1851,1166,CENTRE,"(51.053606993492, -114.072820937689)"
EAU CLAIRE,2013,1739,1146,CENTRE,"(51.053606993492, -114.072820937689)"
EAU CLAIRE,2014,1886,1187,CENTRE,"(51.053606993492, -114.072820937689)"
EAU CLAIRE,2015,1683,1013,CENTRE,"(51.053606993492, -114.072820937689)"
EAU CLAIRE,2016,1666,1043,CENTRE,"(51.053606993492, -114.072820937689)"
EAU CLAIRE,2017,1494,921,CENTRE,"(51.053606993492, -114.072820937689)"
EDGEMONT,2000,16788,5049,NORTHWEST,"(51.124587846242, -114.14395321027)"
EDGEMONT,2001,17078,5160,NORTHWEST,"(51.124587846242, -114.14395321027)"
EDGEMONT,2002,17644,5318,NORTHWEST,"(51.124587846242, -114.14395321027)"
EDGEMONT,2003,17667,5362,NORTHWEST,"(51.124587846242, -114.14395321027)"
EDGEMONT,2004,17274,5316,NORTHWEST,"(51.124587846242, -114.14395321027)"
EDGEMONT,2005,17157,5354,NORTHWEST,"(51.124587846242, -114.14395321027)"
EDGEMONT,2006,16955,5363,NORTHWEST,"(51.124587846242, -114.14395321027)"
EDGEMONT,2007,16878,5361,NORTHWEST,"(51.124587846242, -114.14395321027)"
EDGEMONT,2008,16575,5350,NORTHWEST,"(51.124587846242, -114.14395321027)"
EDGEMONT,2009,16534,5345,NORTHWEST,"(51.124587846242, -114.14395321027)"
EDGEMONT,2010,16190,5303,NORTHWEST,"(51.124587846242, -114.14395321027)"
EDGEMONT,2011,16082,5304,NORTHWEST,"(51.124587846242, -114.14395321027)"
EDGEMONT,2012,15898,5353,NORTHWEST,"(51.124587846242, -114.14395321027)"
EDGEMONT,2013,16027,5329,NORTHWEST,"(51.124587846242, -114.14395321027)"
EDGEMONT,2014,16052,5358,NORTHWEST,"(51.124587846242, -114.14395321027)"
EDGEMONT,2015,15986,5351,NORTHWEST,"(51.124587846242, -114.14395321027)"
EDGEMONT,2016,15708,5301,NORTHWEST,"(51.124587846242, -114.14395321027)"
EDGEMONT,2017,15701,5319,NORTHWEST,"(51.124587846242, -114.14395321027)"
ELBOW PARK,2000,3423,1158,CENTRE,"(51.0213633536959, -114.083835394766)"
ELBOW PARK,2001,3518,1172,CENTRE,"(51.0213633536959, -114.083835394766)"
ELBOW PARK,2002,3497,1173,CENTRE,"(51.0213633536959, -114.083835394766)"
ELBOW PARK,2003,3458,1155,CENTRE,"(51.0213633536959, -114.083835394766)"
ELBOW PARK,2004,3484,1162,CENTRE,"(51.0213633536959, -114.083835394766)"
ELBOW PARK,2005,3452,1151,CENTRE,"(51.0213633536959, -114.083835394766)"
ELBOW PARK,2006,3471,1132,CENTRE,"(51.0213633536959, -114.083835394766)"
ELBOW PARK,2007,3472,1127,CENTRE,"(51.0213633536959, -114.083835394766)"
ELBOW PARK,2008,3463,1128,CENTRE,"(51.0213633536959, -114.083835394766)"
ELBOW PARK,2009,3417,1130,CENTRE,"(51.0213633536959, -114.083835394766)"
ELBOW PARK,2010,3447,1133,CENTRE,"(51.0213633536959, -114.083835394766)"
ELBOW PARK,2011,3408,1120,CENTRE,"(51.0213633536959, -114.083835394766)"
ELBOW PARK,2012,3377,1123,CENTRE,"(51.0213633536959, -114.083835394766)"
ELBOW PARK,2013,3468,1111,CENTRE,"(51.0213633536959, -114.083835394766)"
ELBOW PARK,2014,3126,1017,CENTRE,"(51.0213633536959, -114.083835394766)"
ELBOW PARK,2015,3304,1093,CENTRE,"(51.0213633536959, -114.083835394766)"
ELBOW PARK,2016,3328,1125,CENTRE,"(51.0213633536959, -114.083835394766)"
ELBOW PARK,2017,3360,1130,CENTRE,"(51.0213633536959, -114.083835394766)"
ELBOYA,2000,1602,718,CENTRE,"(51.0129938009936, -114.07362044953236)"
ELBOYA,2001,1616,725,CENTRE,"(51.0129938009936, -114.07362044953236)"
ELBOYA,2002,1717,746,CENTRE,"(51.0129938009936, -114.07362044953236)"
ELBOYA,2003,1705,730,CENTRE,"(51.0129938009936, -114.07362044953236)"
ELBOYA,2004,1651,705,CENTRE,"(51.0129938009936, -114.07362044953236)"
ELBOYA,2005,1669,704,CENTRE,"(51.0129938009936, -114.07362044953236)"
ELBOYA,2006,1683,707,CENTRE,"(51.0129938009936, -114.07362044953236)"
ELBOYA,2007,1707,722,CENTRE,"(51.0129938009936, -114.07362044953236)"
ELBOYA,2008,1651,719,CENTRE,"(51.0129938009936, -114.07362044953236)"
ELBOYA,2009,1698,696,CENTRE,"(51.0129938009936, -114.07362044953236)"
ELBOYA,2010,1607,684,CENTRE,"(51.0129938009936, -114.07362044953236)"
ELBOYA,2011,1747,729,CENTRE,"(51.0129938009936, -114.07362044953236)"
ELBOYA,2012,1712,724,CENTRE,"(51.0129938009936, -114.07362044953236)"
ELBOYA,2013,1800,732,CENTRE,"(51.0129938009936, -114.07362044953236)"
ELBOYA,2014,1736,714,CENTRE,"(51.0129938009936, -114.07362044953236)"
ELBOYA,2015,1849,726,CENTRE,"(51.0129938009936, -114.07362044953236)"
ELBOYA,2016,1810,715,CENTRE,"(51.0129938009936, -114.07362044953236)"
ELBOYA,2017,1783,715,CENTRE,"(51.0129938009936, -114.07362044953236)"
ERIN WOODS,2000,7116,2210,EAST,"(51.021051172755, -113.967606589538)"
ERIN WOODS,2001,7113,2214,EAST,"(51.021051172755, -113.967606589538)"
ERIN WOODS,2002,7099,2220,EAST,"(51.021051172755, -113.967606589538)"
ERIN WOODS,2003,7059,2224,EAST,"(51.021051172755, -113.967606589538)"
ERIN WOODS,2004,6860,2186,EAST,"(51.021051172755, -113.967606589538)"
ERIN WOODS,2005,6819,2199,EAST,"(51.021051172755, -113.967606589538)"
ERIN WOODS,2006,6994,2351,EAST,"(51.021051172755, -113.967606589538)"
ERIN WOODS,2007,7051,2370,EAST,"(51.021051172755, -113.967606589538)"
ERIN WOODS,2008,7087,2373,EAST,"(51.021051172755, -113.967606589538)"
ERIN WOODS,2009,6972,2370,EAST,"(51.021051172755, -113.967606589538)"
ERIN WOODS,2010,6876,2348,EAST,"(51.021051172755, -113.967606589538)"
ERIN WOODS,2011,6794,2340,EAST,"(51.021051172755, -113.967606589538)"
ERIN WOODS,2012,6901,2393,EAST,"(51.021051172755, -113.967606589538)"
ERIN WOODS,2013,7209,2396,EAST,"(51.021051172755, -113.967606589538)"
ERIN WOODS,2014,7146,2403,EAST,"(51.021051172755, -113.967606589538)"
ERIN WOODS,2015,7309,2416,EAST,"(51.021051172755, -113.967606589538)"
ERIN WOODS,2016,7034,2362,EAST,"(51.021051172755, -113.967606589538)"
ERIN WOODS,2017,6974,2400,EAST,"(51.021051172755, -113.967606589538)"
ERLTON,2000,806,451,CENTRE,"(51.026328115315, -114.063147448083)"
ERLTON,2001,1001,537,CENTRE,"(51.026328115315, -114.063147448083)"
ERLTON,2002,1206,669,CENTRE,"(51.026328115315, -114.063147448083)"
ERLTON,2003,961,531,CENTRE,"(51.026328115315, -114.063147448083)"
ERLTON,2004,1230,684,CENTRE,"(51.026328115315, -114.063147448083)"
ERLTON,2005,1263,719,CENTRE,"(51.026328115315, -114.063147448083)"
ERLTON,2006,1246,714,CENTRE,"(51.026328115315, -114.063147448083)"
ERLTON,2007,1263,722,CENTRE,"(51.026328115315, -114.063147448083)"
ERLTON,2008,1191,695,CENTRE,"(51.026328115315, -114.063147448083)"
ERLTON,2009,1212,690,CENTRE,"(51.026328115315, -114.063147448083)"
ERLTON,2010,1248,706,CENTRE,"(51.026328115315, -114.063147448083)"
ERLTON,2011,1231,692,CENTRE,"(51.026328115315, -114.063147448083)"
ERLTON,2012,1234,704,CENTRE,"(51.026328115315, -114.063147448083)"
ERLTON,2013,1224,700,CENTRE,"(51.026328115315, -114.063147448083)"
ERLTON,2014,1210,681,CENTRE,"(51.026328115315, -114.063147448083)"
ERLTON,2015,1280,680,CENTRE,"(51.026328115315, -114.063147448083)"
ERLTON,2016,1251,665,CENTRE,"(51.026328115315, -114.063147448083)"
ERLTON,2017,1307,694,CENTRE,"(51.026328115315, -114.063147448083)"
EVANSTON,2000,31,9,NORTH,"(51.171170469899, -114.112451127993)"
EVANSTON,2001,22,5,NORTH,"(51.171170469899, -114.112451127993)"
EVANSTON,2002,32,8,NORTH,"(51.171170469899, -114.112451127993)"
EVANSTON,2003,47,13,NORTH,"(51.171170469899, -114.112451127993)"
EVANSTON,2004,682,249,NORTH,"(51.171170469899, -114.112451127993)"
EVANSTON,2005,1665,590,NORTH,"(51.171170469899, -114.112451127993)"
EVANSTON,2006,2650,915,NORTH,"(51.171170469899, -114.112451127993)"
EVANSTON,2007,3269,1095,NORTH,"(51.171170469899, -114.112451127993)"
EVANSTON,2008,3751,1224,NORTH,"(51.171170469899, -114.112451127993)"
EVANSTON,2009,4599,1476,NORTH,"(51.171170469899, -114.112451127993)"
EVANSTON,2010,5183,1675,NORTH,"(51.171170469899, -114.112451127993)"
EVANSTON,2011,5889,1896,NORTH,"(51.171170469899, -114.112451127993)"
EVANSTON,2012,6594,2133,NORTH,"(51.171170469899, -114.112451127993)"
EVANSTON,2013,8326,2740,NORTH,"(51.171170469899, -114.112451127993)"
EVANSTON,2014,10030,3233,NORTH,"(51.171170469899, -114.112451127993)"
EVANSTON,2015,12883,4057,NORTH,"(51.171170469899, -114.112451127993)"
EVANSTON,2016,14264,4448,NORTH,"(51.171170469899, -114.112451127993)"
EVANSTON,2017,15885,4916,NORTH,"(51.171170469899, -114.112451127993)"
EVERGREEN,2000,2052,620,SOUTH,"(50.918714393373, -114.11532492862)"
EVERGREEN,2001,2385,733,SOUTH,"(50.918714393373, -114.11532492862)"
EVERGREEN,2002,3130,1002,SOUTH,"(50.918714393373, -114.11532492862)"
EVERGREEN,2003,3833,1272,SOUTH,"(50.918714393373, -114.11532492862)"
EVERGREEN,2004,5252,1758,SOUTH,"(50.918714393373, -114.11532492862)"
EVERGREEN,2005,8281,2961,SOUTH,"(50.918714393373, -114.11532492862)"
EVERGREEN,2006,11475,4163,SOUTH,"(50.918714393373, -114.11532492862)"
EVERGREEN,2007,14648,5291,SOUTH,"(50.918714393373, -114.11532492862)"
EVERGREEN,2008,17023,5941,SOUTH,"(50.918714393373, -114.11532492862)"
EVERGREEN,2009,18148,6251,SOUTH,"(50.918714393373, -114.11532492862)"
EVERGREEN,2010,18692,6372,SOUTH,"(50.918714393373, -114.11532492862)"
EVERGREEN,2011,19487,6597,SOUTH,"(50.918714393373, -114.11532492862)"
EVERGREEN,2012,20110,6766,SOUTH,"(50.918714393373, -114.11532492862)"
EVERGREEN,2013,20918,6872,SOUTH,"(50.918714393373, -114.11532492862)"
EVERGREEN,2014,21386,6976,SOUTH,"(50.918714393373, -114.11532492862)"
EVERGREEN,2015,21700,7001,SOUTH,"(50.918714393373, -114.11532492862)"
EVERGREEN,2016,21394,6947,SOUTH,"(50.918714393373, -114.11532492862)"
EVERGREEN,2017,21439,6947,SOUTH,"(50.918714393373, -114.11532492862)"
FAIRVIEW,2000,3897,1565,SOUTH,"(50.985381707007534, -114.06033837619835)"
FAIRVIEW,2001,3817,1539,SOUTH,"(50.985381707007534, -114.06033837619835)"
FAIRVIEW,2002,3787,1558,SOUTH,"(50.985381707007534, -114.06033837619835)"
FAIRVIEW,2003,3717,1550,SOUTH,"(50.985381707007534, -114.06033837619835)"
FAIRVIEW,2004,3679,1547,SOUTH,"(50.985381707007534, -114.06033837619835)"
FAIRVIEW,2005,3634,1549,SOUTH,"(50.985381707007534, -114.06033837619835)"
FAIRVIEW,2006,3660,1556,SOUTH,"(50.985381707007534, -114.06033837619835)"
FAIRVIEW,2007,3643,1562,SOUTH,"(50.985381707007534, -114.06033837619835)"
FAIRVIEW,2008,3609,1539,SOUTH,"(50.985381707007534, -114.06033837619835)"
FAIRVIEW,2009,3598,1544,SOUTH,"(50.985381707007534, -114.06033837619835)"
FAIRVIEW,2010,3526,1526,SOUTH,"(50.985381707007534, -114.06033837619835)"
FAIRVIEW,2011,3552,1543,SOUTH,"(50.985381707007534, -114.06033837619835)"
FAIRVIEW,2012,3623,1572,SOUTH,"(50.985381707007534, -114.06033837619835)"
FAIRVIEW,2013,3789,1584,SOUTH,"(50.985381707007534, -114.06033837619835)"
FAIRVIEW,2014,3837,1572,SOUTH,"(50.985381707007534, -114.06033837619835)"
FAIRVIEW,2015,3830,1563,SOUTH,"(50.985381707007534, -114.06033837619835)"
FAIRVIEW,2016,3847,1560,SOUTH,"(50.985381707007534, -114.06033837619835)"
FAIRVIEW,2017,3686,1511,SOUTH,"(50.985381707007534, -114.06033837619835)"
FALCONRIDGE,2000,10643,3177,NORTHEAST,"(51.103306383786, -113.945374990249)"
FALCONRIDGE,2001,10682,3182,NORTHEAST,"(51.103306383786, -113.945374990249)"
FALCONRIDGE,2002,10632,3190,NORTHEAST,"(51.103306383786, -113.945374990249)"
FALCONRIDGE,2003,10423,3137,NORTHEAST,"(51.103306383786, -113.945374990249)"
FALCONRIDGE,2004,10181,3161,NORTHEAST,"(51.103306383786, -113.945374990249)"
FALCONRIDGE,2005,10151,3192,NORTHEAST,"(51.103306383786, -113.945374990249)"
FALCONRIDGE,2006,10229,3231,NORTHEAST,"(51.103306383786, -113.945374990249)"
FALCONRIDGE,2007,10240,3254,NORTHEAST,"(51.103306383786, -113.945374990249)"
FALCONRIDGE,2008,10079,3188,NORTHEAST,"(51.103306383786, -113.945374990249)"
FALCONRIDGE,2009,10130,3194,NORTHEAST,"(51.103306383786, -113.945374990249)"
FALCONRIDGE,2010,9671,3082,NORTHEAST,"(51.103306383786, -113.945374990249)"
FALCONRIDGE,2011,10043,3220,NORTHEAST,"(51.103306383786, -113.945374990249)"
FALCONRIDGE,2012,10381,3313,NORTHEAST,"(51.103306383786, -113.945374990249)"
FALCONRIDGE,2013,10744,3337,NORTHEAST,"(51.103306383786, -113.945374990249)"
FALCONRIDGE,2014,10840,3375,NORTHEAST,"(51.103306383786, -113.945374990249)"
FALCONRIDGE,2015,11088,3356,NORTHEAST,"(51.103306383786, -113.945374990249)"
FALCONRIDGE,2016,10881,3329,NORTHEAST,"(51.103306383786, -113.945374990249)"
FALCONRIDGE,2017,10352,3223,NORTHEAST,"(51.103306383786, -113.945374990249)"
FOREST HEIGHTS,2000,6707,2049,EAST,"(51.04923736963035, -113.968771739973)"
FOREST HEIGHTS,2001,6585,2035,EAST,"(51.04923736963035, -113.968771739973)"
FOREST HEIGHTS,2002,6640,2061,EAST,"(51.04923736963035, -113.968771739973)"
FOREST HEIGHTS,2003,6631,2070,EAST,"(51.04923736963035, -113.968771739973)"
FOREST HEIGHTS,2004,6248,2030,EAST,"(51.04923736963035, -113.968771739973)"
FOREST HEIGHTS,2005,6230,2053,EAST,"(51.04923736963035, -113.968771739973)"
FOREST HEIGHTS,2006,6211,2097,EAST,"(51.04923736963035, -113.968771739973)"
FOREST HEIGHTS,2007,6295,2133,EAST,"(51.04923736963035, -113.968771739973)"
FOREST HEIGHTS,2008,6147,2129,EAST,"(51.04923736963035, -113.968771739973)"
FOREST HEIGHTS,2009,6168,2095,EAST,"(51.04923736963035, -113.968771739973)"
FOREST HEIGHTS,2010,6098,2078,EAST,"(51.04923736963035, -113.968771739973)"
FOREST HEIGHTS,2011,6185,2078,EAST,"(51.04923736963035, -113.968771739973)"
FOREST HEIGHTS,2012,6212,2132,EAST,"(51.04923736963035, -113.968771739973)"
FOREST HEIGHTS,2013,6454,2162,EAST,"(51.04923736963035, -113.968771739973)"
FOREST HEIGHTS,2014,6511,2149,EAST,"(51.04923736963035, -113.968771739973)"
FOREST HEIGHTS,2015,6648,2143,EAST,"(51.04923736963035, -113.968771739973)"
FOREST HEIGHTS,2016,6538,2131,EAST,"(51.04923736963035, -113.968771739973)"
FOREST HEIGHTS,2017,6406,2124,EAST,"(51.04923736963035, -113.968771739973)"
FOREST LAWN,2000,8260,3038,EAST,"(51.037847718454, -113.971230283867)"
FOREST LAWN,2001,8002,2996,EAST,"(51.037847718454, -113.971230283867)"
FOREST LAWN,2002,8193,3068,EAST,"(51.037847718454, -113.971230283867)"
FOREST LAWN,2003,7912,2985,EAST,"(51.037847718454, -113.971230283867)"
FOREST LAWN,2004,7535,2872,EAST,"(51.037847718454, -113.971230283867)"
FOREST LAWN,2005,7597,2955,EAST,"(51.037847718454, -113.971230283867)"
FOREST LAWN,2006,7857,3092,EAST,"(51.037847718454, -113.971230283867)"
FOREST LAWN,2007,7872,3060,EAST,"(51.037847718454, -113.971230283867)"
FOREST LAWN,2008,7812,3078,EAST,"(51.037847718454, -113.971230283867)"
FOREST LAWN,2009,7676,3069,EAST,"(51.037847718454, -113.971230283867)"
FOREST LAWN,2010,7269,2913,EAST,"(51.037847718454, -113.971230283867)"
FOREST LAWN,2011,7313,2964,EAST,"(51.037847718454, -113.971230283867)"
FOREST LAWN,2012,7487,3046,EAST,"(51.037847718454, -113.971230283867)"
FOREST LAWN,2013,7857,3099,EAST,"(51.037847718454, -113.971230283867)"
FOREST LAWN,2014,8037,3146,EAST,"(51.037847718454, -113.971230283867)"
FOREST LAWN,2015,8179,3116,EAST,"(51.037847718454, -113.971230283867)"
FOREST LAWN,2016,7711,2991,EAST,"(51.037847718454, -113.971230283867)"
FOREST LAWN,2017,7772,3009,EAST,"(51.037847718454, -113.971230283867)"
GARRISON GREEN,2000,647,218,SOUTH,"(51.00310, -114.12469)"
GARRISON GREEN,2001,655,214,SOUTH,"(51.00310, -114.12469)"
GARRISON GREEN,2002,666,213,SOUTH,"(51.00310, -114.12469)"
GARRISON GREEN,2003,630,207,SOUTH,"(51.00310, -114.12469)"
GARRISON GREEN,2004,483,176,SOUTH,"(51.00310, -114.12469)"
GARRISON GREEN,2005,195,61,SOUTH,"(51.00310, -114.12469)"
GARRISON GREEN,2006,496,238,SOUTH,"(51.00310, -114.12469)"
GARRISON GREEN,2007,828,432,SOUTH,"(51.00310, -114.12469)"
GARRISON GREEN,2008,1209,572,SOUTH,"(51.00310, -114.12469)"
GARRISON GREEN,2009,1402,651,SOUTH,"(51.00310, -114.12469)"
GARRISON GREEN,2010,1606,692,SOUTH,"(51.00310, -114.12469)"
GARRISON GREEN,2011,1984,707,SOUTH,"(51.00310, -114.12469)"
GARRISON GREEN,2012,1973,709,SOUTH,"(51.00310, -114.12469)"
GARRISON GREEN,2013,2008,714,SOUTH,"(51.00310, -114.12469)"
GARRISON GREEN,2014,2065,723,SOUTH,"(51.00310, -114.12469)"
GARRISON GREEN,2015,2031,680,SOUTH,"(51.00310, -114.12469)"
GARRISON GREEN,2016,2066,716,SOUTH,"(51.00310, -114.12469)"
GARRISON GREEN,2017,2093,710,SOUTH,"(51.00310, -114.12469)"
GLAMORGAN,2000,6535,2826,WEST,"(51.01552804934, -114.152862596234)"
GLAMORGAN,2001,6565,2838,WEST,"(51.01552804934, -114.152862596234)"
GLAMORGAN,2002,6500,2836,WEST,"(51.01552804934, -114.152862596234)"
GLAMORGAN,2003,6442,2829,WEST,"(51.01552804934, -114.152862596234)"
GLAMORGAN,2004,6438,2849,WEST,"(51.01552804934, -114.152862596234)"
GLAMORGAN,2005,6361,2889,WEST,"(51.01552804934, -114.152862596234)"
GLAMORGAN,2006,6317,2890,WEST,"(51.01552804934, -114.152862596234)"
GLAMORGAN,2007,6289,2843,WEST,"(51.01552804934, -114.152862596234)"
GLAMORGAN,2008,6493,2880,WEST,"(51.01552804934, -114.152862596234)"
GLAMORGAN,2009,6422,2866,WEST,"(51.01552804934, -114.152862596234)"
GLAMORGAN,2010,6283,2825,WEST,"(51.01552804934, -114.152862596234)"
GLAMORGAN,2011,6242,2820,WEST,"(51.01552804934, -114.152862596234)"
GLAMORGAN,2012,6376,2858,WEST,"(51.01552804934, -114.152862596234)"
GLAMORGAN,2013,6416,2864,WEST,"(51.01552804934, -114.152862596234)"
GLAMORGAN,2014,6486,2852,WEST,"(51.01552804934, -114.152862596234)"
GLAMORGAN,2015,6432,2893,WEST,"(51.01552804934, -114.152862596234)"
GLAMORGAN,2016,6457,2915,WEST,"(51.01552804934, -114.152862596234)"
GLAMORGAN,2017,6385,2865,WEST,"(51.01552804934, -114.152862596234)"
GLENBROOK,2000,7043,2969,WEST,"(51.0242034131261, -114.152686529025)"
GLENBROOK,2001,7034,2992,WEST,"(51.0242034131261, -114.152686529025)"
GLENBROOK,2002,7080,3011,WEST,"(51.0242034131261, -114.152686529025)"
GLENBROOK,2003,6958,3023,WEST,"(51.0242034131261, -114.152686529025)"
GLENBROOK,2004,6637,2935,WEST,"(51.0242034131261, -114.152686529025)"
GLENBROOK,2005,6635,2978,WEST,"(51.0242034131261, -114.152686529025)"
GLENBROOK,2006,6827,3098,WEST,"(51.0242034131261, -114.152686529025)"
GLENBROOK,2007,6857,3083,WEST,"(51.0242034131261, -114.152686529025)"
GLENBROOK,2008,7054,3113,WEST,"(51.0242034131261, -114.152686529025)"
GLENBROOK,2009,6913,3053,WEST,"(51.0242034131261, -114.152686529025)"
GLENBROOK,2010,6755,3033,WEST,"(51.0242034131261, -114.152686529025)"
GLENBROOK,2011,6893,3080,WEST,"(51.0242034131261, -114.152686529025)"
GLENBROOK,2012,7056,3109,WEST,"(51.0242034131261, -114.152686529025)"
GLENBROOK,2013,7041,3100,WEST,"(51.0242034131261, -114.152686529025)"
GLENBROOK,2014,7202,3115,WEST,"(51.0242034131261, -114.152686529025)"
GLENBROOK,2015,7599,3096,WEST,"(51.0242034131261, -114.152686529025)"
GLENBROOK,2016,7189,3094,WEST,"(51.0242034131261, -114.152686529025)"
GLENBROOK,2017,7209,3096,WEST,"(51.0242034131261, -114.152686529025)"
GLENDALE,2000,2851,1092,WEST,"(51.0333780413782, -114.1527401976636)"
GLENDALE,2001,2834,1088,WEST,"(51.0333780413782, -114.1527401976636)"
GLENDALE,2002,2838,1099,WEST,"(51.0333780413782, -114.1527401976636)"
GLENDALE,2003,2785,1087,WEST,"(51.0333780413782, -114.1527401976636)"
GLENDALE,2004,2804,1089,WEST,"(51.0333780413782, -114.1527401976636)"
GLENDALE,2005,2691,1083,WEST,"(51.0333780413782, -114.1527401976636)"
GLENDALE,2006,2770,1096,WEST,"(51.0333780413782, -114.1527401976636)"
GLENDALE,2007,2764,1082,WEST,"(51.0333780413782, -114.1527401976636)"
GLENDALE,2008,2743,1080,WEST,"(51.0333780413782, -114.1527401976636)"
GLENDALE,2009,2794,1084,WEST,"(51.0333780413782, -114.1527401976636)"
GLENDALE,2010,2729,1082,WEST,"(51.0333780413782, -114.1527401976636)"
GLENDALE,2011,2730,1074,WEST,"(51.0333780413782, -114.1527401976636)"
GLENDALE,2012,2749,1083,WEST,"(51.0333780413782, -114.1527401976636)"
GLENDALE,2013,2743,1070,WEST,"(51.0333780413782, -114.1527401976636)"
GLENDALE,2014,2739,1068,WEST,"(51.0333780413782, -114.1527401976636)"
GLENDALE,2015,2794,1087,WEST,"(51.0333780413782, -114.1527401976636)"
GLENDALE,2016,2809,1093,WEST,"(51.0333780413782, -114.1527401976636)"
GLENDALE,2017,2768,1082,WEST,"(51.0333780413782, -114.1527401976636)"
